chr	pos	strand	context	ratio	eff_CT_count	C_count	CT_count	rev_G_count	rev_GA_count	CI_lower	CI_upper
1	29175	+	CHG	0.000	39.00	0	39	0	0	0.000	0.090
1	29176	+	CG	0.000	39.00	0	39	0	0	0.000	0.090
1	29178	+	CG	0.000	39.00	0	39	0	0	0.000	0.090
1	29183	+	CHH	0.000	39.00	0	39	0	0	0.000	0.090
1	29185	+	CHH	0.000	39.00	0	39	0	0	0.000	0.090
1	29186	+	CHG	0.000	39.00	0	39	0	0	0.000	0.090
1	29189	+	CHH	0.000	30.00	0	30	0	0	-0.000	0.114
1	29195	-	CG	0.000	52.00	0	52	0	0	0.000	0.069
1	29198	-	CHG	0.000	52.00	0	52	0	0	0.000	0.069
1	29199	-	CHH	0.000	52.00	0	52	0	0	0.000	0.069
1	29206	-	CG	0.000	52.00	0	52	0	0	0.000	0.069
1	29207	-	CHG	0.000	52.00	0	52	0	0	0.000	0.069
1	29211	-	CHG	0.000	52.00	0	52	0	0	0.000	0.069
1	29212	-	CHH	0.000	52.00	0	52	0	0	0.000	0.069
1	29216	-	CG	0.000	52.00	0	52	0	0	0.000	0.069
1	29217	-	CHG	0.000	52.00	0	52	0	0	0.000	0.069
1	29221	+	CG	0.097	31.00	3	31	52	52	0.033	0.249
1	29222	-	CG	0.000	52.00	0	52	31	31	0.000	0.069
1	29225	+	CHH	0.000	31.00	0	31	0	0	-0.000	0.110
1	29226	+	CHH	0.000	31.00	0	31	37	37	-0.000	0.110
1	29228	+	CHH	0.000	31.00	0	31	37	37	-0.000	0.110
1	29229	+	CHG	0.000	31.00	0	31	37	37	-0.000	0.110
1	29230	+	CG	0.097	31.00	3	31	37	37	0.033	0.249
1	29231	-	CG	0.000	35.00	0	35	31	31	0.000	0.099
1	29232	+	CHH	0.000	31.00	0	31	37	37	-0.000	0.110
1	29233	+	CHG	0.000	31.00	0	31	36	36	-0.000	0.110
1	29234	+	CG	0.000	30.16	0	31	36	37	0.000	0.113
1	29235	-	CG	0.000	37.00	0	37	31	31	0.000	0.094
1	29236	+	CHH	0.000	31.00	0	31	37	37	-0.000	0.110
1	29237	+	CHH	0.000	30.00	0	30	37	37	-0.000	0.114
1	29239	+	CHH	0.000	31.00	0	31	37	37	-0.000	0.110
1	29240	+	CHH	0.000	31.00	0	31	37	37	-0.000	0.110
1	29241	+	CHH	0.000	31.00	0	31	37	37	-0.000	0.110
1	29243	+	CHH	0.033	30.00	1	30	37	37	0.006	0.167
1	29244	+	CHG	0.000	23.00	0	23	37	37	-0.000	0.143
1	29246	-	CHG	0.000	37.00	0	37	23	23	0.000	0.094
1	29247	+	CHH	0.000	31.00	0	31	37	37	-0.000	0.110
1	29248	+	CHH	0.000	31.00	0	31	37	37	-0.000	0.110
1	29249	+	CHH	0.000	31.00	0	31	37	37	-0.000	0.110
1	29253	+	CG	0.000	23.00	0	23	37	37	-0.000	0.143
1	29254	-	CG	0.000	37.00	0	37	23	23	0.000	0.094
1	29258	+	CHH	0.000	23.00	0	23	0	0	-0.000	0.143
1	29259	+	CHH	0.000	23.00	0	23	0	0	-0.000	0.143
1	29260	+	CHH	0.000	23.00	0	23	0	0	-0.000	0.143
1	29261	+	CHH	0.000	23.00	0	23	0	0	-0.000	0.143
1	29264	+	CHH	0.000	23.00	0	23	0	0	-0.000	0.143
1	29267	+	CG	0.000	23.00	0	23	0	0	-0.000	0.143
1	29269	+	CHH	0.000	23.00	0	23	0	0	-0.000	0.143
1	29270	+	CHH	0.000	23.00	0	23	0	0	-0.000	0.143
1	29271	+	CHG	0.000	22.00	0	22	0	0	0.000	0.149
1	29272	+	CG	0.000	23.00	0	23	0	0	-0.000	0.143
1	29274	+	CHH	0.000	23.00	0	23	0	0	-0.000	0.143
1	29275	+	CHG	0.000	23.00	0	23	0	0	-0.000	0.143
1	29279	+	CHH	0.000	23.00	0	23	33	33	-0.000	0.143
1	29280	+	CHH	0.000	22.00	0	22	39	39	0.000	0.149
1	29281	+	CHH	0.000	23.00	0	23	39	39	-0.000	0.143
1	29286	-	CG	0.000	39.00	0	39	0	0	0.000	0.090
1	29299	-	CG	0.000	39.00	0	39	0	0	0.000	0.090
1	29301	-	CG	0.000	39.00	0	39	0	0	0.000	0.090
1	29302	-	CHG	0.000	39.00	0	39	0	0	0.000	0.090
1	29306	+	CG	0.000	22.00	0	22	39	39	0.000	0.149
1	29307	-	CG	0.000	39.00	0	39	22	22	0.000	0.090
1	29310	+	CG	0.000	22.00	0	22	34	34	0.000	0.149
1	29311	-	CG	0.000	34.00	0	34	22	22	0.000	0.102
1	29312	+	CHH	0.000	22.00	0	22	34	34	0.000	0.149
1	29313	+	CHH	0.000	22.00	0	22	34	34	0.000	0.149
1	29315	+	CHH	0.000	22.00	0	22	34	34	0.000	0.149
1	29316	+	CHH	0.000	22.00	0	22	34	34	0.000	0.149
1	29318	+	CHH	0.000	21.35	0	22	33	34	0.000	0.152
1	29320	+	CHH	0.000	22.00	0	22	34	34	0.000	0.149
1	29321	+	CHG	0.000	22.00	0	22	34	34	0.000	0.149
1	29323	-	CHG	0.000	34.00	0	34	22	22	0.000	0.102
1	29324	+	CG	0.000	21.00	0	21	34	34	0.000	0.155
1	29325	-	CG	0.000	34.00	0	34	22	22	0.000	0.102
1	29327	-	CHH	0.000	34.00	0	34	22	22	0.000	0.102
1	29328	+	CHG	0.000	21.00	0	21	34	34	0.000	0.155
1	29329	+	CG	0.000	22.00	0	22	34	34	0.000	0.149
1	29330	-	CG	0.000	34.00	0	34	22	22	0.000	0.102
1	29331	+	CHH	0.000	22.00	0	22	34	34	0.000	0.149
1	29332	+	CHH	0.000	22.00	0	22	34	34	0.000	0.149
1	29333	+	CHH	0.000	22.00	0	22	34	34	0.000	0.149
1	29337	+	CG	0.000	27.00	0	27	34	34	0.000	0.125
1	29338	-	CG	0.000	34.00	0	34	27	27	0.000	0.102
1	29342	-	CHH	0.000	18.00	0	18	27	27	0.000	0.176
1	29343	+	CHH	0.000	27.00	0	27	18	18	0.000	0.125
1	29345	+	CHH	0.000	27.00	0	27	18	18	0.000	0.125
1	29346	+	CHG	0.000	27.00	0	27	17	17	0.000	0.125
1	29347	+	CG	0.000	27.00	0	27	18	18	0.000	0.125
1	29348	-	CG	0.000	18.00	0	18	27	27	0.000	0.176
1	29349	+	CHG	0.000	27.00	0	27	18	18	0.000	0.125
1	29350	+	CG	0.000	27.00	0	27	18	18	0.000	0.125
1	29351	-	CG	0.000	18.00	0	18	27	27	0.000	0.176
1	29352	+	CHG	0.000	27.00	0	27	18	18	0.000	0.125
1	29353	+	CG	0.000	27.00	0	27	18	18	0.000	0.125
1	29354	-	CG	0.000	18.00	0	18	27	27	0.000	0.176
1	29355	+	CHH	0.000	27.00	0	27	18	18	0.000	0.125
1	29358	+	CHG	0.000	27.00	0	27	18	18	0.000	0.125
1	29359	+	CG	0.000	27.00	0	27	18	18	0.000	0.125
1	29360	-	CG	0.000	18.00	0	18	27	27	0.000	0.176
1	29361	+	CHH	0.000	27.00	0	27	18	18	0.000	0.125
1	29363	+	CHG	0.000	27.00	0	27	18	18	0.000	0.125
1	29365	-	CHG	0.000	18.00	0	18	27	27	0.000	0.176
1	29367	+	CG	0.000	22.00	0	22	18	18	0.000	0.149
1	29368	-	CG	0.056	18.00	1	18	22	22	0.010	0.258
1	29372	+	CHG	0.000	22.00	0	22	0	0	0.000	0.149
1	29373	+	CG	0.000	22.00	0	22	0	0	0.000	0.149
1	29375	+	CHG	0.000	22.00	0	22	0	0	0.000	0.149
1	29381	+	CHH	0.000	22.00	0	22	0	0	0.000	0.149
1	29382	+	CHH	0.045	22.00	1	22	0	0	0.008	0.218
1	29386	+	CHH	0.000	22.00	0	22	0	0	0.000	0.149
1	29387	+	CHH	0.000	22.00	0	22	0	0	0.000	0.149
1	29388	+	CHG	0.000	22.00	0	22	0	0	0.000	0.149
1	29389	+	CG	0.000	22.00	0	22	0	0	0.000	0.149
1	29391	+	CHG	0.000	22.00	0	22	0	0	0.000	0.149
1	29392	+	CG	0.000	22.00	0	22	0	0	0.000	0.149
1	29394	+	CHH	0.000	22.00	0	22	0	0	0.000	0.149
1	29395	+	CHH	0.000	22.00	0	22	0	0	0.000	0.149
1	29457	-	CG	0.000	68.00	0	68	0	0	0.000	0.053
1	29459	-	CHH	0.000	67.00	0	67	0	0	0.000	0.054
1	29461	-	CG	0.000	68.00	0	68	0	0	0.000	0.053
1	29463	-	CG	0.000	68.00	0	68	0	0	0.000	0.053
1	29464	-	CHG	0.000	68.00	0	68	0	0	0.000	0.053
1	29470	-	CHG	0.000	68.00	0	68	0	0	0.000	0.053
1	29471	-	CHH	0.000	68.00	0	68	0	0	0.000	0.053
1	29477	-	CG	0.000	68.00	0	68	0	0	0.000	0.053
1	29480	-	CG	0.000	68.00	0	68	0	0	0.000	0.053
1	29484	+	CG	0.000	5.00	0	5	68	68	-0.000	0.434
1	29485	-	CG	0.000	68.00	0	68	5	5	0.000	0.053
1	29489	+	CG	0.000	5.00	0	5	0	0	-0.000	0.434
1	29491	+	CHG	0.000	5.00	0	5	0	0	-0.000	0.434
1	29495	+	CHH	0.000	5.00	0	5	0	0	-0.000	0.434
1	29496	+	CHG	0.000	5.00	0	5	0	0	-0.000	0.434
1	29500	+	CG	0.000	5.00	0	5	0	0	-0.000	0.434
1	29504	+	CHG	0.000	5.00	0	5	0	0	-0.000	0.434
1	29505	+	CG	0.000	5.00	0	5	0	0	-0.000	0.434
1	29510	+	CG	0.000	5.00	0	5	0	0	-0.000	0.434
1	29512	+	CG	0.000	5.00	0	5	0	0	-0.000	0.434
1	29685	-	CHH	0.000	54.00	0	54	0	0	0.000	0.066
1	29688	-	CHG	0.000	54.00	0	54	0	0	0.000	0.066
1	29692	-	CG	0.000	54.00	0	54	0	0	0.000	0.066
1	29701	-	CG	0.000	54.00	0	54	0	0	0.000	0.066
1	29702	-	CHG	0.000	54.00	0	54	0	0	0.000	0.066
1	29710	-	CG	0.000	54.00	0	54	0	0	0.000	0.066
1	49404	+	CG	1.000	1.00	1	1	0	0	0.207	1.000
1	49408	+	CG	1.000	1.00	1	1	0	0	0.207	1.000
1	49410	+	CHH	0.000	1.00	0	1	0	0	0.000	0.793
1	49413	+	CHH	0.000	1.00	0	1	0	0	0.000	0.793
1	49414	+	CHG	0.000	1.00	0	1	0	0	0.000	0.793
1	49427	+	CHH	0.000	1.00	0	1	0	0	0.000	0.793
1	49431	+	CHG	0.000	1.00	0	1	0	0	0.000	0.793
1	51588	+	CG	0.952	62.00	59	62	0	0	0.867	0.983
1	51592	+	CG	0.903	62.00	56	62	0	0	0.805	0.955
1	51594	+	CG	0.790	62.00	49	62	0	0	0.674	0.873
1	51600	+	CHH	0.000	62.00	0	62	0	0	-0.000	0.058
1	51602	+	CG	0.806	62.00	50	62	0	0	0.691	0.886
1	51604	+	CG	0.885	61.00	54	61	0	0	0.782	0.943
1	51606	+	CHH	0.000	62.00	0	62	0	0	-0.000	0.058
1	51607	+	CHG	0.000	61.00	0	61	0	0	0.000	0.059
1	51611	+	CHH	0.000	56.00	0	56	0	0	0.000	0.064
1	51614	+	CHH	0.000	61.00	0	61	0	0	0.000	0.059
1	51615	+	CHH	0.000	62.00	0	62	0	0	-0.000	0.058
1	51616	+	CHG	0.000	62.00	0	62	0	0	-0.000	0.058
1	51716	-	CHH	0.000	19.00	0	19	0	0	0.000	0.168
1	51720	-	CHH	0.000	19.00	0	19	0	0	0.000	0.168
1	51722	+	CG	0.959	73.00	70	73	19	19	0.886	0.986
1	51723	-	CG	1.000	19.00	19	19	73	73	0.832	1.000
1	51726	+	CG	0.918	73.00	67	73	0	0	0.832	0.962
1	51728	+	CG	0.767	73.00	56	73	0	0	0.658	0.849
1	51734	+	CG	0.808	73.00	59	73	0	0	0.703	0.882
1	51738	+	CG	0.836	73.00	61	73	0	0	0.734	0.903
1	51740	+	CHH	0.000	73.00	0	73	0	0	-0.000	0.050
1	51741	+	CHG	0.000	73.00	0	73	0	0	-0.000	0.050
1	51744	+	CG	0.438	73.00	32	73	0	0	0.330	0.552
1	51748	+	CHH	0.000	73.00	0	73	0	0	-0.000	0.050
1	51749	+	CHH	0.014	73.00	1	73	0	0	0.002	0.074
1	51750	+	CHG	0.000	73.00	0	73	0	0	-0.000	0.050
1	51763	-	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	51764	-	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	51767	-	CG	0.900	10.00	9	10	0	0	0.596	0.982
1	51769	-	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	51770	-	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	51772	-	CG	0.900	10.00	9	10	0	0	0.596	0.982
1	51773	-	CHG	0.000	10.00	0	10	0	0	-0.000	0.278
1	51774	-	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	51776	-	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	51780	-	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	51781	-	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	51783	-	CG	0.800	10.00	8	10	0	0	0.490	0.943
1	51784	-	CHG	0.000	10.00	0	10	0	0	-0.000	0.278
1	51785	-	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	51790	-	CG	0.600	10.00	6	10	0	0	0.313	0.832
1	61954	+	CG	0.844	32.00	27	32	0	0	0.682	0.931
1	61960	+	CHH	0.000	32.00	0	32	0	0	0.000	0.107
1	61964	+	CHH	0.031	32.00	1	32	0	0	0.006	0.157
1	61969	+	CHH	0.000	32.00	0	32	0	0	0.000	0.107
1	61971	+	CHH	0.000	32.00	0	32	0	0	0.000	0.107
1	61972	+	CHG	0.000	30.00	0	30	0	0	-0.000	0.114
1	61975	+	CHH	0.000	29.00	0	29	0	0	0.000	0.117
1	61976	+	CHH	0.000	32.00	0	32	0	0	0.000	0.107
1	61978	+	CHG	0.033	30.00	1	30	0	0	0.006	0.167
